,coordenada_x,coordenada_y,Zona
28679,5438246.777087833,6355991.878254889,9
28680,5438246.777087833,6355991.878254889,9
28681,5438246.777087833,6355991.878254889,9
28682,5438246.777087833,6355991.878254889,9
28683,5438246.777087833,6355991.878254889,9
28684,5438246.777087833,6355991.878254889,9
28685,5438246.777087833,6355991.878254889,9
28686,5438246.777087833,6355991.878254889,9
28687,5438246.777087833,6355991.878254889,9
28688,5438246.777087833,6355991.878254889,9
28689,5438246.777087833,6355991.878254889,9
28690,5438246.777087833,6355991.878254889,9
28691,5438246.777087833,6355991.878254889,9
28692,5438246.777087833,6355991.878254889,9
28693,5438246.777087833,6355991.878254889,9
28694,5435605.24031476,6359093.389532114,6
28696,5434217.086833775,6360511.565224623,6
28697,5433816.39,6355156.85,0
28698,5433816.39,6355156.85,0
28699,5433816.39,6355156.85,0
28702,5439816.31,6354495.58,1
28703,5439816.31,6354495.58,1
28704,5439816.31,6354495.58,1
28705,5439816.31,6354495.58,1
28706,5439816.31,6354495.58,1
28707,5439816.31,6354495.58,1
28708,5439816.31,6354495.58,1
28709,5439816.31,6354495.58,1
28710,5439816.31,6354495.58,1
28711,5439816.31,6354495.58,1
28712,5439816.31,6354495.58,1
28713,5439816.31,6354495.58,1
28714,5439816.31,6354495.58,1
28715,5439816.31,6354495.58,1
28716,5439816.31,6354495.58,1
28717,5439816.31,6354495.58,1
28718,5439816.31,6354495.58,1
28719,5439816.31,6354495.58,1
28720,5439816.31,6354495.58,1
28721,5439816.31,6354495.58,1
28722,5439816.31,6354495.58,1
28723,5439816.31,6354495.58,1
28724,5439816.31,6354495.58,1
28725,5439816.31,6354495.58,1
28726,5439816.31,6354495.58,1
28727,5439816.31,6354495.58,1
28728,5439816.31,6354495.58,1
28729,5439816.31,6354495.58,1
28730,5439816.31,6354495.58,1
28731,5439816.31,6354495.58,1
28732,5439816.31,6354495.58,1
28733,5439816.31,6354495.58,1
28734,5439816.31,6354495.58,1
28735,5439816.31,6354495.58,1
28736,5439816.31,6354495.58,1
28737,5439816.31,6354495.58,1
28738,5439816.31,6354495.58,1
28739,5439816.31,6354495.58,1
28740,5439816.31,6354495.58,1
28741,5439816.31,6354495.58,1
28742,5439816.31,6354495.58,1
28743,5439816.31,6354495.58,1
28744,5439816.31,6354495.58,1
28745,5439816.31,6354495.58,1
28746,5439816.31,6354495.58,1
28747,5439816.31,6354495.58,1
28748,5439816.31,6354495.58,1
28749,5439816.31,6354495.58,1
28750,5439816.31,6354495.58,1
28751,5439816.31,6354495.58,1
28752,5439816.31,6354495.58,1
28753,5439816.31,6354495.58,1
28754,5439816.31,6354495.58,1
28755,5439816.31,6354495.58,1
28756,5439816.31,6354495.58,1
28757,5439816.31,6354495.58,1
28758,5439816.31,6354495.58,1
28771,5438029.127452468,6350728.878273095,8
28772,5438029.127452468,6350728.878273095,8
28773,5438029.127452468,6350728.878273095,8
28775,5432114.179660441,6356968.1784574445,4
28776,5432338.903559158,6355558.949650763,0
28777,5437000.188319149,6358047.942573646,5
28778,5437000.188319149,6358047.942573646,5
28779,5437000.188319149,6358047.942573646,5
28780,5437000.188319149,6358047.942573646,5
28781,5437000.188319149,6358047.942573646,5
28782,5437000.188319149,6358047.942573646,5
28783,5437000.188319149,6358047.942573646,5
28784,5437000.188319149,6358047.942573646,5
28785,5437000.188319149,6358047.942573646,5
28786,5437000.188319149,6358047.942573646,5
28787,5437000.188319149,6358047.942573646,5
28788,5437000.188319149,6358047.942573646,5
28789,5437000.188319149,6358047.942573646,5
28790,5437000.188319149,6358047.942573646,5
28791,5437000.188319149,6358047.942573646,5
28792,5437000.188319149,6358047.942573646,5
28793,5437000.188319149,6358047.942573646,5
28794,5437000.188319149,6358047.942573646,5
28795,5437000.188319149,6358047.942573646,5
28796,5437000.188319149,6358047.942573646,5
28797,5437000.188319149,6358047.942573646,5
28798,5437000.188319149,6358047.942573646,5
28803,5435848.14085895,6348430.099805198,8
28804,5435848.14085895,6348430.099805198,8
28805,5435848.14085895,6348430.099805198,8
28806,5435848.14085895,6348430.099805198,8
28807,5435449.14407794,6352747.271617671,7
28808,5435449.14407794,6352747.271617671,7
28810,5431746.3133372925,6361494.627961496,2
28815,5434950.497838432,6360681.565884536,6
28819,5434773.210000047,6356179.490000053,5
28823,5440447.743462892,6354352.805792884,1
28824,5440447.743462892,6354352.805792884,1
28828,5434000.730484989,6352744.257946384,0
28829,5434000.730484989,6352744.257946384,0
28830,5434000.730484989,6352744.257946384,0
28831,5434000.730484989,6352744.257946384,0
28832,5434000.730484989,6352744.257946384,0
28833,5431772.596197217,6358686.490257555,4
28835,5437112.382729282,6348182.419274759,8
28836,5437112.382729282,6348182.419274759,8
28837,5431344.0,6358819.86000008,4
28838,5431344.0,6358819.86000008,4
28840,5440419.219999993,6354097.009999947,1
28842,5438170.07,6347994.33,8
28843,5438170.07,6347994.33,8
28844,5439467.646199296,6353525.513608258,1
28845,5435639.16,6358526.92,6
28846,5435639.16,6358526.92,6
28847,5439546.618573909,6354030.220621477,1
28848,5439546.618573909,6354030.220621477,1
28849,5439546.618573909,6354030.220621477,1
28850,5439546.618573909,6354030.220621477,1
28851,5437482.775843108,6348246.141988914,8
28852,5437482.775843108,6348246.141988914,8
28853,5438359.32,6350674.29,8
28854,5438359.32,6350674.29,8
28855,5438359.32,6350674.29,8
28856,5438359.32,6350674.29,8
28857,5438359.32,6350674.29,8
28858,5438359.32,6350674.29,8
28859,5438359.32,6350674.29,8
28869,5429624.381043064,6358227.606602585,4
28870,5432980.280000007,6354279.370000027,0
28871,5432980.280000007,6354279.370000027,0
28872,5432980.280000007,6354279.370000027,0
28873,5432980.280000007,6354279.370000027,0
28874,5432980.280000007,6354279.370000027,0
28875,5432980.280000007,6354279.370000027,0
28876,5432980.280000007,6354279.370000027,0
28877,5438299.641700141,6348398.646029508,8
28882,5440647.592660295,6353884.437871568,1
28883,5440647.592660295,6353884.437871568,1
28884,5440647.592660295,6353884.437871568,1
28887,5437458.84704493,6348606.436065855,8
28888,5437458.84704493,6348606.436065855,8
28889,5437458.84704493,6348606.436065855,8
28890,5437458.84704493,6348606.436065855,8
28891,5437458.84704493,6348606.436065855,8
28892,5437458.84704493,6348606.436065855,8
28893,5437458.84704493,6348606.436065855,8
28897,5433689.120000027,6361009.819999959,2
28898,5433689.120000027,6361009.819999959,2
28901,5439653.548736318,6356329.45152203,9
28904,5435562.937840775,6357462.156949068,5
28905,5438359.32,6350674.29,8
28906,5438359.32,6350674.29,8
28907,5438359.32,6350674.29,8
28908,5438359.32,6350674.29,8
28909,5438359.32,6350674.29,8
28910,5432696.03,6358406.51,4
28912,5431942.03,6361518.95,2
28913,5431942.03,6361518.95,2
28914,5431942.03,6361518.95,2
28915,5431942.03,6361518.95,2
28916,5431942.03,6361518.95,2
28917,5433040.279632303,6361498.730918211,2
28925,5440680.382191497,6355193.061715345,1
28926,5440680.382191497,6355193.061715345,1
28927,5431749.04,6356748.325,4
28929,5439386.700206511,6354452.044897852,9
28931,5441422.28663162,6352583.320484617,1
28932,5441422.28663162,6352583.320484617,1
28933,5441422.28663162,6352583.320484617,1
28935,5439232.921282687,6353703.785513194,1
28936,5438400.14247742,6354927.722097909,9
28937,5438400.14247742,6354927.722097909,9
28939,5432343.15598094,6361371.230598329,2
28940,5432343.15598094,6361371.230598329,2
28941,5432343.15598094,6361371.230598329,2
28942,5432343.15598094,6361371.230598329,2
28943,5432343.15598094,6361371.230598329,2
28944,5432343.15598094,6361371.230598329,2
28945,5432343.15598094,6361371.230598329,2
28946,5432343.15598094,6361371.230598329,2
28951,5436403.025,6357143.305,5
28957,5436976.960000047,6349487.786666638,8
28959,5439258.914109854,6353829.490873202,1
28960,5437651.216220176,6352322.910997278,7
28961,5437651.216220176,6352322.910997278,7
28962,5437651.216220176,6352322.910997278,7
28963,5437651.216220176,6352322.910997278,7
28964,5437651.216220176,6352322.910997278,7
28965,5437651.216220176,6352322.910997278,7
28966,5437651.216220176,6352322.910997278,7
28967,5437651.216220176,6352322.910997278,7
28968,5437651.216220176,6352322.910997278,7
28969,5437651.216220176,6352322.910997278,7
28970,5437651.216220176,6352322.910997278,7
28971,5437651.216220176,6352322.910997278,7
28972,5437651.216220176,6352322.910997278,7
28973,5437651.216220176,6352322.910997278,7
28974,5437651.216220176,6352322.910997278,7
28975,5437651.216220176,6352322.910997278,7
28976,5437651.216220176,6352322.910997278,7
28977,5437651.216220176,6352322.910997278,7
28978,5437651.216220176,6352322.910997278,7
28979,5437651.216220176,6352322.910997278,7
28980,5437651.216220176,6352322.910997278,7
28981,5437651.216220176,6352322.910997278,7
28982,5437651.216220176,6352322.910997278,7
28983,5437651.216220176,6352322.910997278,7
28984,5437651.216220176,6352322.910997278,7
28985,5437651.216220176,6352322.910997278,7
28986,5437651.216220176,6352322.910997278,7
28987,5437651.216220176,6352322.910997278,7
28988,5437651.216220176,6352322.910997278,7
28989,5438751.639417207,6353144.296191895,1
28990,5438751.639417207,6353144.296191895,1
28991,5438132.547966321,6351625.511328255,7
28993,5432872.4274183735,6360905.831705714,2
28994,5434626.908754983,6356415.45227336,5
28996,5433615.27,6360554.21,2
28997,5433615.27,6360554.21,2
28999,5438658.8225,6354063.8475,9
29000,5431223.422697733,6351202.489058493,0
29001,5439185.015553198,6353473.003379072,1
29002,5437950.784520003,6354889.208639533,9
29003,5437950.784520003,6354889.208639533,9
29004,5436176.285698598,6356113.580606326,5
29005,5437080.399020233,6358017.308073213,5
29014,5434537.067501393,6361989.793005894,2
29015,5434537.067501393,6361989.793005894,2
29016,5434537.067501393,6361989.793005894,2
29017,5434537.067501393,6361989.793005894,2
29018,5434537.067501393,6361989.793005894,2
29019,5434537.067501393,6361989.793005894,2
29020,5434537.067501393,6361989.793005894,2
29021,5434537.067501393,6361989.793005894,2
29022,5434537.067501393,6361989.793005894,2
29023,5434498.9961759485,6360205.573507036,6
29028,5436792.274063755,6348607.213697594,8
29029,5434747.811752588,6353335.523355233,0
29030,5434747.811752588,6353335.523355233,0
29038,5433189.62221817,6360342.936639389,2
29040,5433126.731785357,6360475.782241705,2
29041,5433771.467700853,6359918.125420146,6
29042,5433771.467700853,6359918.125420146,6
29043,5433771.467700853,6359918.125420146,6
29044,5433771.467700853,6359918.125420146,6
29045,5433771.467700853,6359918.125420146,6
29046,5433771.467700853,6359918.125420146,6
29048,5439438.384350561,6350174.982489966,3
29050,5439753.193867791,6353590.36612554,1
29051,5439753.193867791,6353590.36612554,1
29052,5438051.180374756,6348048.08323878,8
29057,5439389.006773339,6352999.264812474,1
29058,5439389.006773339,6352999.264812474,1
29061,5440592.631616433,6354267.891539085,1
29066,5434134.2909862045,6362036.583152994,2
29067,5434134.2909862045,6362036.583152994,2
29068,5434134.2909862045,6362036.583152994,2
29069,5434134.2909862045,6362036.583152994,2
29070,5434134.2909862045,6362036.583152994,2
29071,5434134.2909862045,6362036.583152994,2
29072,5434134.2909862045,6362036.583152994,2
29073,5434134.2909862045,6362036.583152994,2
29077,5439517.616205002,6354005.529267979,1
29078,5439517.616205002,6354005.529267979,1
29079,5439517.616205002,6354005.529267979,1
29080,5439517.616205002,6354005.529267979,1
29083,5436867.77,6356940.94,5
29084,5436867.77,6356940.94,5
29085,5436867.77,6356940.94,5
29086,5436867.77,6356940.94,5
29087,5436867.77,6356940.94,5
29088,5436867.77,6356940.94,5
29089,5436867.77,6356940.94,5
29090,5436867.77,6356940.94,5
29098,5441025.28,6353710.92,1
29099,5441025.28,6353710.92,1
29101,5434148.472489251,6351982.018362175,0
29102,5432764.59,6356662.2,4
29108,5437749.726164769,6357246.295591883,5
29109,5439580.174701169,6352757.096636166,1
29113,5438243.508014945,6349063.069780277,8
29114,5438108.349110767,6349127.241959573,8
29115,5438896.146273876,6353994.514516555,1
29116,5438896.146273876,6353994.514516555,1
29117,5439078.561317492,6352760.958901406,1
29121,5441110.374579904,6349442.415976611,3
29122,5440046.231775249,6350111.801955582,3
29123,5439739.941107652,6350098.206162039,3
29124,5438798.88258046,6350057.286872413,8
29125,5438670.156733934,6350051.599354087,8
29126,5438711.449778242,6351505.105590933,7
29127,5438865.463038831,6351528.005857365,7
29128,5438457.798741537,6351557.244134715,7
29129,5439240.032451383,6351396.499820031,7
29130,5433774.179479066,6362195.427791453,2
29131,5433774.179479066,6362195.427791453,2
29132,5433774.179479066,6362195.427791453,2
29133,5433774.179479066,6362195.427791453,2
29134,5433774.179479066,6362195.427791453,2
29135,5433774.179479066,6362195.427791453,2
29136,5433774.179479066,6362195.427791453,2
29140,5439003.131224656,6355163.490655086,9
29141,5439003.131224656,6355163.490655086,9
29146,5438717.627700144,6352490.612744386,7
29147,5438717.627700144,6352490.612744386,7
29149,5437094.400536481,6355357.535781218,5
29150,5437094.400536481,6355357.535781218,5
29156,5435512.513568058,6355250.583725023,5
29157,5435512.513568058,6355250.583725023,5
29159,5435121.825099587,6355278.687912058,0
29160,5435121.825099587,6355278.687912058,0
29161,5435121.825099587,6355278.687912058,0
29162,5435121.825099587,6355278.687912058,0
29163,5435121.825099587,6355278.687912058,0
29164,5435121.825099587,6355278.687912058,0
29165,5435121.825099587,6355278.687912058,0
29166,5435121.825099587,6355278.687912058,0
29167,5435121.825099587,6355278.687912058,0
29168,5435121.825099587,6355278.687912058,0
29169,5435121.825099587,6355278.687912058,0
29170,5435121.825099587,6355278.687912058,0
29171,5435121.825099587,6355278.687912058,0
29172,5435121.825099587,6355278.687912058,0
29173,5435121.825099587,6355278.687912058,0
29174,5435121.825099587,6355278.687912058,0
29175,5435121.825099587,6355278.687912058,0
29176,5435121.825099587,6355278.687912058,0
29177,5435121.825099587,6355278.687912058,0
29178,5435121.825099587,6355278.687912058,0
29179,5435121.825099587,6355278.687912058,0
29180,5435121.825099587,6355278.687912058,0
29181,5435121.825099587,6355278.687912058,0
29182,5435121.825099587,6355278.687912058,0
29183,5435121.825099587,6355278.687912058,0
29184,5435121.825099587,6355278.687912058,0
29185,5435121.825099587,6355278.687912058,0
29186,5435121.825099587,6355278.687912058,0
29187,5435121.825099587,6355278.687912058,0
29188,5435121.825099587,6355278.687912058,0
29189,5435121.825099587,6355278.687912058,0
29191,5429494.6863178,6359303.217182256,4
29192,5429494.6863178,6359303.217182256,4
29194,5436262.758159191,6358049.117901161,5
29195,5436262.758159191,6358049.117901161,5
29200,5437243.019835264,6348847.403028354,8
29207,5436289.505,6357789.45,5
29208,5436289.505,6357789.45,5
29209,5436289.505,6357789.45,5
29210,5436289.505,6357789.45,5
29211,5436289.505,6357789.45,5
29212,5436289.505,6357789.45,5
29213,5436289.505,6357789.45,5
29214,5436289.505,6357789.45,5
29215,5436621.516493036,6357748.837948246,5
29216,5436828.424899414,6357143.497683529,5
29217,5432683.575007315,6353313.840610245,0
29218,5432683.575007315,6353313.840610245,0
29219,5438145.773840147,6354849.011021998,9
29220,5440004.9,6356059.12,9
29221,5440004.9,6356059.12,9
29224,5437802.943638889,6350906.307601184,7
29225,5437802.943638889,6350906.307601184,7
29226,5437802.943638889,6350906.307601184,7
29227,5437802.943638889,6350906.307601184,7
29230,5433952.251932701,6357208.033057343,5
29231,5433952.251932701,6357208.033057343,5
29232,5433436.0206561005,6356706.480698945,0
29233,5438357.273827362,6354805.416153476,9
29234,5434217.008743034,6352686.411394853,0
29235,5434217.008743034,6352686.411394853,0
29236,5437646.642667992,6357539.707675776,5
